id,title
3416,"Art of the Japanese postcard : the Leonard A. Lauder Collection at the Museum of Fine Arts, Boston"
3417,Mobile: the art of portable architecture
3418,More mobile : portable architecture for today
3419,Homes on the move : mobile architecture
3420,The new companion to urban design
3421,"Down from Olympus : archaeology and philhellenism in Germany, 1750-1970"
3422,Clock dance
3423,RASL
3424,Courage : the joy of living dangerously
3425,Utopia for realists : how we can build the ideal world
3426,A pictorial history of Nee Soon Community.
3427,Single variable calculus : concepts and contexts
3428,A complete H2 maths guide (pure mathematics) : A-level
3429,Solutions to your JC exams : mathematics C
3430,A-level classified mathematics (syllabus 9233)
3431,"Calculus : graphical, numerical, algebraic"
3432,Concept-based curriculum and instruction for the thinking classroom
3433,Differentiation and the brain : how neuroscience supports the learner-friendly classroom
3434,"Problems in real-world contexts : principles of design, implementation and assessment"
3435,Maths problems in real-world contexts. Secondary 1
3436,"Much Ado About Nothing Suite, Op. 11 [music]"
3437,"Threads : gender, labor, and power in the global apparel industry"
3438,Thomas' calculus
3439,Corporate finance
3440,Modernity and the hegemony of vision
3441,Questions of perception : phenomenology of architecture
3442,Credit and security in Singapore : the legal problems of development finance
3443,A Cultural History of the Human Body.
3444,Emotions in social psychology : essential readings
3445,Dual-process theories of the social mind
3446,The changing balance of the early Southeast Asian pepper trade.
3447,Reinventing capitalism in the age of big data
3448,Introduction to jurisprudence and legal theory : commentary and materials
3449,"Remorse, penal theory and sentencing"
3450,Life in crisis : the ethical journey of doctors without borders
3451,An introduction to Malayan birds.
3452,A Carmen fantasy : for double bass and piano
3453,The market approach to valuing businesses
3454,Ethnic Chinese entrepreneurship in Malaysia : on contextualisation in international business studies
3455,"China, the United States, and the future of Southeast Asia"
3456,European Union law : text and materials
3457,"EU law : text, cases and materials"
3458,Steiner & Woods EU Law
3459,European Union law
3460,Lectures on Kähler manifolds
3461,Complex differential geometry
3462,Chinese women in Southeast Asia
3463,Phoenix rising : pioneering Chinese women of Malaysia
3464,"Chinese migrations, with special reference to labor conditions"
3465,"Blood, sweat, and mahjong : family and enterprise in an overseas Chinese community"
3466,Fundamentals of heat exchanger design
3467,"Heat exchangers : selection, rating, and thermal design"
3468,Statistics : the art and science of learning from data
3469,The Malayan tiger
3470,Elementary statistics : a step by step approach
3471,A naturalist's guide to the birds of Singapore
3472,Researching the nexus between statelessness and human trafficking : the example of Thailand
3473,"Thailand, Out of sight, out of mind : Thai policy toward Burmese refugees and migrants."
3474,Burma/Thailand : Unwanted and unprotected : Burmese refugees in Thailand.
3475,Singapore trails : Singapore river walk and jubilee walk
3476,Lighting
3477,The costs of connection : how data is colonizing human life and appropriating it for capitalism
3478,South Korea's changing foreign policy : the impact of democratization and globalization
3479,Achieving regulatory excellence
3480,Construction law
3481,Kerly's law of trade marks and trade names
3482,The international criminal court : a commentary on the Rome statute
3483,"Craies on legislation : a practitioners' guide to the nature, process, effect and interpretation of legislation"
3484,Driedger on the construction of statutes.
3485,Sonate posthume [music] : piano et violon
3486,International and foreign legal research : a coursebook
3487,Transforming religious liberties : a new theory of religious beliefs for national and international legal systems
3488,The law and Harry Potter
3489,Little girl of Hanoi [videorecording]
3490,Off-centre : feminism and cultural studies
3491,蘇軾選集
3492,China and the globalization of biomedicine
3493,Lottery buying behaviour in Singapore : a demographic and psychographic analysis
3494,The nanny state through the lenses of gambling : Singapore in the 1950s and 60s
3495,Consuming the cafe : a case study of starbucks in Singapore
3496,Studies in the theory of imperialism
3497,"Coffee shops in Singapore : organizational death, birth, and survival"
3498,4-D gambling in Singapore : a local phenomenon
3499,The law against war : the prohibition on the use of force in contemporary international law
3500,The Current legal regulation of the use of force
3501,大日本近世史料. 唐通事會所日錄
3502,Being a Muslim in the world
3503,What is Islam? : the importance of being Islamic
3504,Ethics : subjectivity and truth
3505,Hashtag Islam : how cyber-Islamic environments are transforming religious authority
3506,The history of sexuality
3507,What is cinema?
3508,The Jakarta method : Washington's anticommunist crusade and the mass murder program that shaped our world
3509,Contours of culture : complex ethnography and the ethnography of complexity
3510,"Globalizing cultural studies : ethnographic interventions in theory, method, and policy"
3511,International management : managing across borders and cultures : text and cases
3512,Sustainability
3513,Environmental and natural resource economics
3514,"The abortive revolution : China under Nationalist rule, 1927-1937"
3515,Introduction to financial accounting for ACC1002X NUS Business School.
3516,Financial accounting : IFRS edition
3517,Advanced financial accounting : an IAS and IFRS approach
3518,Getting to yes : negotiating agreement without giving in
3519,"Capriccio espagnol [music] : for orchestra, op. 34"
3520,"Mother Goose (Ma Mere L'oye), Complete Ballet (Original) [music]"
3521,"The development of modern Chinese vernacular education in Singapore : society, politics & policies, 1905-1941"
3522,A guide to the coral reef life of Singapore
3523,The natural heritage of Singapore
3524,Aesthetics of built form
3525,Waiting
3526,Waiting to happen : the sociology of unexpected injuries
3527,"Time, migration and forced immobility : Sub-Saharan African migrants in Morocco"
3528,Saving truth : finding meaning &  clarity in a post-truth world
3529,Theology of the body explained : a commentary on John Paul II's Man and woman He created them
3530,National University of Singapore Mathematics Society presents mathematical delights : fun and beauty of mathematics.
3531,"Stuti and stava (Bauddha, Saiva and Vaisnava) of Balinese brahman priests"
3532,The history of Srivijaya under the tributary trade system of China
3533,Good gossip
3534,Second-hand knowledge : an inquiry into cognitive authority
3535,Evelina
3536,Game theory for political scientists
3537,Soil and civilization.
3538,Guideposts to economic stability and progress : a selection of the speeches and articles
3539,The law of trusts
3540,"Meagher, Gummow & Lehane's equity : doctrines & remedies"
3541,The Apu trilogy  [videorecording]
3542,Islamic liberation theology : resisting the empire
3543,"Landscapes of the Jihad : militancy, morality, modernity"
3544,Globalization and postcolonialism : hegemony and resistance in the twenty-first century
3545,Other Chinas : the Yao and the politics of national belonging
3546,After pluralism : reimagining religious engagement
3547,Undoing the demos : neoliberalism's stealth revolution
3548,"National matters : materiality, culture and nationalism"
3549,"Shanghai love : courtesans, intellectuals, and entertainment culture, 1850-1910"
3550,Fundamentals of human resource management
3551,International maritime and commercial law yearbook : a jurisdictional review of international maritime and commercial law.
3552,Law and practice of the United Nations : documents and commentary
3553,Molecular cell biology
3554,More than a game : the computer game as fictional form
3555,How video games impact players : the pitfalls and benefits of a gaming society
